filename,canSteering
16193.jpg,-240.14955
16194.jpg,-228.07364
16195.jpg,-238.31525
16196.jpg,-256.91125
16197.jpg,-195.89154
16198.jpg,-271.1885
16199.jpg,-270.17365
16200.jpg,-257.81848
16201.jpg,-133.31862
16202.jpg,-259.64554
16203.jpg,185.41394
16204.jpg,185.2242
16205.jpg,-16.41612
16206.jpg,-13.561949
16207.jpg,-18.807579
16208.jpg,-18.61911
16209.jpg,-17.27219
16210.jpg,-25.724426
16211.jpg,-1.5734878
16212.jpg,7.590484
16213.jpg,-12.631025
16214.jpg,19.17089
16215.jpg,3.849023
16216.jpg,10.277293
16217.jpg,4.978448
16218.jpg,28.109911
16219.jpg,54.620102
16220.jpg,30.444073
16221.jpg,37.06354
16222.jpg,56.502922
16223.jpg,27.380276
16224.jpg,0.16874537
16225.jpg,9.70357
16226.jpg,-13.384988
16227.jpg,-20.468924
16228.jpg,-26.94374
16229.jpg,-20.311972
16230.jpg,-28.829124
16231.jpg,-21.019266
16232.jpg,9.535351
16233.jpg,35.382843
16234.jpg,-180.64511
16235.jpg,-72.14759
16236.jpg,35.50002
16237.jpg,16.215673
16238.jpg,36.855328
16239.jpg,17.45318
16240.jpg,19.294048
16241.jpg,24.016706
16242.jpg,37.801216
16243.jpg,47.397877
16244.jpg,42.06461
16245.jpg,30.817513
16246.jpg,39.516594
16247.jpg,11.6295595
16248.jpg,16.821163
16249.jpg,3.5253513
16250.jpg,-5.633719
16251.jpg,-45.16123
16252.jpg,-35.676357
16253.jpg,-33.107742
16254.jpg,-42.359585
16255.jpg,-35.74771
16256.jpg,-65.16103
16257.jpg,-51.94481
16258.jpg,-51.62028
16259.jpg,-58.517677
16260.jpg,-67.86401
16261.jpg,-56.653225
16262.jpg,-48.833153
16263.jpg,-55.44919
16264.jpg,-60.28361
16265.jpg,-81.019646
16266.jpg,-83.80375
16267.jpg,-79.82174
16268.jpg,-105.62295
16269.jpg,-111.20657
16270.jpg,-108.41632
16271.jpg,-104.74346
16272.jpg,-144.04349
16273.jpg,-151.30287
16274.jpg,-161.13667
16275.jpg,-162.63336
16276.jpg,-184.80896
16277.jpg,-172.5338
16278.jpg,-152.6562
16279.jpg,-165.48862
16280.jpg,-180.71828
16281.jpg,-190.44492
16282.jpg,-188.73364
16283.jpg,-239.40402
16284.jpg,-227.0566
16285.jpg,-167.03185
16286.jpg,-195.54366
16287.jpg,-164.70729
16288.jpg,-84.693085
16289.jpg,-169.84857
16290.jpg,-162.50882
16291.jpg,-101.02575
16292.jpg,-22.918476
16293.jpg,-23.705505
16294.jpg,-23.390078
16295.jpg,-59.00268
16296.jpg,-34.18846
16297.jpg,-112.523544
16298.jpg,-11.766575
16299.jpg,-12.376284
16300.jpg,-11.463636
16301.jpg,22.40422
16302.jpg,-84.02442
16303.jpg,-11.2614155
16304.jpg,-39.308113
16305.jpg,-37.15374
16306.jpg,-11.983054
16307.jpg,32.40979
16308.jpg,2.3127499
16309.jpg,54.581024
16310.jpg,41.8596
16311.jpg,1.2890918
16312.jpg,18.457699
16313.jpg,-4.3434396
16314.jpg,-21.45434
16315.jpg,-4.718127
16316.jpg,5.900444
16317.jpg,-13.373949
16318.jpg,-7.9774833
16319.jpg,4.8480062
16320.jpg,-75.845184
16321.jpg,-36.307053
16322.jpg,-12.613694
16323.jpg,-72.86903
16324.jpg,-50.29207
16325.jpg,-35.957546
16326.jpg,-101.50227
16327.jpg,-111.00509
16328.jpg,-63.23521
16329.jpg,-56.11125
16330.jpg,-114.07999
16331.jpg,-73.08241
16332.jpg,-54.874367
16333.jpg,-45.91179
16334.jpg,-48.399723
16335.jpg,-22.353165
16336.jpg,-38.526684
16337.jpg,-16.297882
16338.jpg,-147.9485
16339.jpg,-41.88602
16340.jpg,-181.0405
16341.jpg,-153.90572
16342.jpg,-169.33984
16343.jpg,-233.86847
16344.jpg,-267.1179
16345.jpg,-265.67108
16346.jpg,-261.0419
16347.jpg,-265.76654
16348.jpg,-270.76346
16349.jpg,-272.26212
16350.jpg,-278.55936
16351.jpg,-264.29388
16352.jpg,-279.0056
16353.jpg,-236.2051
16354.jpg,-212.17526
16355.jpg,-193.68173
16356.jpg,-177.01622
16357.jpg,-150.61697
16358.jpg,-120.076775
16359.jpg,-102.85346
16360.jpg,-105.98098
16361.jpg,-102.48417
16362.jpg,-82.335526
16363.jpg,-63.43522
16364.jpg,-61.233707
16365.jpg,-68.34933
16366.jpg,-50.908974
16367.jpg,40.093327
16368.jpg,41.62532
16369.jpg,23.000954
16370.jpg,11.290458
16371.jpg,21.737156
16372.jpg,43.285446
16373.jpg,62.273834
16374.jpg,63.065575
16375.jpg,57.286346
16376.jpg,56.13745
16377.jpg,46.633514
16378.jpg,39.576504
16379.jpg,52.713715
16380.jpg,-6.0288725
16381.jpg,-19.52902
16382.jpg,87.07722
16383.jpg,98.48205
16384.jpg,96.18122
16385.jpg,86.402725
16386.jpg,92.93065
16387.jpg,88.097885
16388.jpg,97.04922
16389.jpg,101.69557
16390.jpg,81.28463
16391.jpg,86.207634
16392.jpg,88.277016
16393.jpg,90.24118
16394.jpg,92.61258
16395.jpg,93.261566
16396.jpg,85.267654
16397.jpg,78.42196
16398.jpg,68.66853
16399.jpg,60.661293
16400.jpg,72.76021
16401.jpg,66.57339
16402.jpg,81.86268
16403.jpg,84.854515
16404.jpg,-2.61458
16405.jpg,-2.923613
16406.jpg,-6.1984406
16407.jpg,-5.21837
16408.jpg,-7.5902524
16409.jpg,-8.985362
16410.jpg,-18.27528
16411.jpg,-17.289928
16412.jpg,-17.83446
16413.jpg,-21.204561
16414.jpg,-31.260572
16415.jpg,-22.337074
16416.jpg,-30.146097
16417.jpg,-24.940176
16418.jpg,-32.721066
16419.jpg,-37.824272
16420.jpg,-42.130955
16421.jpg,-53.00743
16422.jpg,-63.79395
16423.jpg,-51.716988
16424.jpg,-83.02964
16425.jpg,-103.348885
16426.jpg,-128.75485
16427.jpg,-100.37004
16428.jpg,-105.51363
16429.jpg,153.79607
16430.jpg,-60.786137
16431.jpg,-50.44662
16432.jpg,-54.818027
16433.jpg,-27.737583
16434.jpg,-23.660128
16435.jpg,-28.955673
16436.jpg,-32.473164
16437.jpg,-16.174776
16438.jpg,-67.5564
16439.jpg,-65.31769
16440.jpg,-47.995327
16441.jpg,-25.543045
16442.jpg,-18.670238
16443.jpg,-15.512179
16444.jpg,-14.057457
16445.jpg,4.1964774
16446.jpg,-16.05145
16447.jpg,-19.152313
16448.jpg,-1.8631458
16449.jpg,15.0126095
16450.jpg,-100.7177
16451.jpg,-108.38553
16452.jpg,-141.6927
16453.jpg,-147.16064
16454.jpg,-149.60301
16455.jpg,-181.18993
16456.jpg,-168.5336
16457.jpg,-146.04251
16458.jpg,-134.86093
16459.jpg,-166.80487
16460.jpg,-156.18745
16461.jpg,-167.443
16462.jpg,-174.10081
16463.jpg,-133.25278
16464.jpg,-71.81599
16465.jpg,-90.89144
16466.jpg,-98.37506
16467.jpg,-175.08833
16468.jpg,-156.00296
16469.jpg,-146.09027
16470.jpg,-157.48244
16471.jpg,-119.97392
16472.jpg,-113.3757
16473.jpg,-120.34989
16474.jpg,-98.077354
16475.jpg,-110.37962
16476.jpg,-105.853226
16477.jpg,-111.68009
16478.jpg,-99.91702
16479.jpg,-100.312805
16480.jpg,-117.69412
16481.jpg,-143.29341
16482.jpg,-151.67531
16483.jpg,-161.05319
16484.jpg,-150.24037
16485.jpg,-161.09572
16486.jpg,-108.704895
16487.jpg,-112.92689
16488.jpg,-108.16062
16489.jpg,-103.28314
16490.jpg,-128.8956
16491.jpg,-91.42123
16492.jpg,-91.568695
16493.jpg,-103.11606
16494.jpg,-115.42392
16495.jpg,-109.075516
16496.jpg,-127.059715
16497.jpg,-109.892715
16498.jpg,-54.669353
16499.jpg,-66.75784
16500.jpg,14.349109
16501.jpg,-74.67496
16502.jpg,-72.52185
16503.jpg,-69.39921
16504.jpg,-93.09783
16505.jpg,-102.63211
16506.jpg,-102.41984
16507.jpg,-104.7805
16508.jpg,-102.52285
16509.jpg,-113.00459
16510.jpg,-118.48625
16511.jpg,-113.93746
16512.jpg,-103.83202
16513.jpg,-115.37127
16514.jpg,-34.89007
16515.jpg,71.814804
16516.jpg,17.47619
16517.jpg,-15.1899605
16518.jpg,-23.955128
16519.jpg,-40.019764
16520.jpg,205.22272
16521.jpg,208.418
16522.jpg,214.3689
16523.jpg,234.6289
16524.jpg,238.75165
16525.jpg,230.40205
16526.jpg,171.35258
16527.jpg,209.39485
16528.jpg,219.4635
16529.jpg,230.70439
16530.jpg,245.61249
16531.jpg,218.06984
16532.jpg,192.7877
16533.jpg,175.19989
16534.jpg,144.47356
16535.jpg,151.09753
16536.jpg,101.95595
16537.jpg,96.09608
16538.jpg,65.69178
16539.jpg,-16.561039
16540.jpg,-49.86886
16541.jpg,-63.060707
16542.jpg,-40.701206
16543.jpg,-61.421955
16544.jpg,72.120605
16545.jpg,67.60912
16546.jpg,40.55529
16547.jpg,75.56277
16548.jpg,50.041965
16549.jpg,168.58827
16550.jpg,116.43106
16551.jpg,115.268196
16552.jpg,88.08937
16553.jpg,16.612488
16554.jpg,73.08341
16555.jpg,109.10179
16556.jpg,65.753654
16557.jpg,40.08841
16558.jpg,43.082287
16559.jpg,-1.3461971
16560.jpg,103.09145
16561.jpg,160.36093
16562.jpg,169.8228
16563.jpg,3.5901043
16564.jpg,133.87808
16565.jpg,179.60771
16566.jpg,183.71284
16567.jpg,193.63255
16568.jpg,229.78822
16569.jpg,227.18256
16570.jpg,204.47981
16571.jpg,182.02579
16572.jpg,199.81989
16573.jpg,185.07166
16574.jpg,211.51305
16575.jpg,195.27687
16576.jpg,153.61954
16577.jpg,186.0059
16578.jpg,149.71909
16579.jpg,134.24352
16580.jpg,96.10715
16581.jpg,111.46794
16582.jpg,115.349846
16583.jpg,140.61786
16584.jpg,113.338554
16585.jpg,113.876305
16586.jpg,155.11514
16587.jpg,133.25241
16588.jpg,17.384216
16589.jpg,-49.949463
16590.jpg,-36.658882
16591.jpg,9.326501
16592.jpg,13.295021
16593.jpg,-6.970422
16594.jpg,-25.579218
16595.jpg,-35.86876
16596.jpg,-24.648415
16597.jpg,-12.01277
16598.jpg,-2.4857936
16599.jpg,-6.9039907
16600.jpg,-1.5646902
16601.jpg,1.4407027
16602.jpg,22.984571
16603.jpg,-0.8345159
16604.jpg,46.960865
16605.jpg,17.12921
16606.jpg,36.4166
16607.jpg,19.8833
16608.jpg,21.836536
16609.jpg,7.2878447
16610.jpg,-4.066741
16611.jpg,-4.6471734
16612.jpg,5.061332
16613.jpg,-0.87684846
16614.jpg,3.128203
16615.jpg,8.617058
16616.jpg,1.1734715
16617.jpg,0.8848673
16618.jpg,1.97737
16619.jpg,-2.392878
16620.jpg,2.6815753
16621.jpg,6.8917794
16622.jpg,8.449873
16623.jpg,10.308116
16624.jpg,1.0805062
16625.jpg,10.792552
16626.jpg,4.324569
16627.jpg,11.538741
16628.jpg,11.626729
16629.jpg,10.002732
16630.jpg,17.773155
16631.jpg,17.69675
16632.jpg,11.101799
16633.jpg,14.34443
16634.jpg,5.8326893
16635.jpg,18.615765
16636.jpg,-2.9242034
16637.jpg,1.8691438
16638.jpg,11.533508
16639.jpg,0.5948169
16640.jpg,9.37691
16641.jpg,0.63232815
16642.jpg,10.89161
16643.jpg,10.257836
16644.jpg,7.418653
16645.jpg,63.69124
16646.jpg,56.91658
16647.jpg,35.462284
16648.jpg,32.200714
16649.jpg,107.87901
16650.jpg,94.9961
16651.jpg,120.69156
16652.jpg,72.5395
16653.jpg,16.433619
16654.jpg,62.709404
16655.jpg,63.01762
16656.jpg,105.04986
16657.jpg,42.242897
16658.jpg,70.90613
16659.jpg,73.395065
16660.jpg,64.268326
16661.jpg,44.68452
16662.jpg,38.20999
16663.jpg,5.1937747
16664.jpg,4.65404
16665.jpg,4.184005
16666.jpg,20.734634
16667.jpg,21.306301
16668.jpg,61.886406
16669.jpg,79.83138
16670.jpg,67.1158
16671.jpg,96.90146
16672.jpg,94.61793
16673.jpg,107.15669
16674.jpg,108.32124
16675.jpg,108.86529
16676.jpg,94.316666
16677.jpg,124.47074
16678.jpg,94.52842
16679.jpg,95.32835
16680.jpg,83.24505
16681.jpg,89.171165
16682.jpg,70.503296
16683.jpg,94.88693
16684.jpg,111.616905
16685.jpg,64.49664
16686.jpg,99.04302
16687.jpg,118.048454
16688.jpg,108.259705
16689.jpg,220.17764
16690.jpg,-18.60103
16691.jpg,-17.88028
16692.jpg,6.981972
16693.jpg,-30.15974
16694.jpg,11.869654
16695.jpg,-24.856731
16696.jpg,19.209393
16697.jpg,8.771836
16698.jpg,-54.573963
16699.jpg,28.03706
16700.jpg,36.475266
16701.jpg,41.035217
16702.jpg,8.056651
16703.jpg,-1.4758954
16704.jpg,-30.159822
16705.jpg,-32.29203
16706.jpg,-8.99589
16707.jpg,-16.753023
16708.jpg,-22.802889
16709.jpg,-42.297672
16710.jpg,-49.046368
16711.jpg,-65.319435
16712.jpg,21.262335
16713.jpg,-64.09873
16714.jpg,-102.78277
16715.jpg,-80.837585
16716.jpg,-36.552723
16717.jpg,-14.625378
16718.jpg,6.455334
16719.jpg,-38.23783
16720.jpg,-40.77437
16721.jpg,22.35396
16722.jpg,22.262894
16723.jpg,27.9112
16724.jpg,24.348907
16725.jpg,22.947248
16726.jpg,35.15768
16727.jpg,30.437916
16728.jpg,28.526474
16729.jpg,16.465796
16730.jpg,19.23215
16731.jpg,0.3958403
16732.jpg,-4.1118536
16733.jpg,-24.706175
16734.jpg,34.059082
16735.jpg,6.2354207
16736.jpg,8.538737
16737.jpg,31.486773
16738.jpg,105.17491
16739.jpg,85.687706
16740.jpg,109.5025
16741.jpg,-2.570947
16742.jpg,31.086857
16743.jpg,62.13455
16744.jpg,59.114494
16745.jpg,42.998642
16746.jpg,3.793163
16747.jpg,57.29167
16748.jpg,32.031685
16749.jpg,-181.1174
16750.jpg,-130.6905
16751.jpg,-64.43394
16752.jpg,48.61484
16753.jpg,-39.14498
16754.jpg,12.964385
16755.jpg,-147.94441
16756.jpg,-44.50272
16757.jpg,-96.20884
16758.jpg,-34.533974
16759.jpg,-110.09536
16760.jpg,-131.73495
16761.jpg,-41.335724
16762.jpg,-30.849537
16763.jpg,97.53234
16764.jpg,-68.787224
16765.jpg,-36.795918
16766.jpg,24.78414
16767.jpg,29.155968
16768.jpg,46.596657
16769.jpg,-99.179306
16770.jpg,-150.0921
16771.jpg,-133.11456
16772.jpg,-30.057705
16773.jpg,43.045208
16774.jpg,-211.36676
16775.jpg,-5.1466928
16776.jpg,-48.90507
16777.jpg,-32.25865
16778.jpg,-27.535135
16779.jpg,41.145935
16780.jpg,15.80124
16781.jpg,39.174576
16782.jpg,12.63412
16783.jpg,3.7721982
16784.jpg,-0.018077947
16785.jpg,-36.55773
16786.jpg,-47.34222
16787.jpg,-60.445343
16788.jpg,-40.672794
16789.jpg,-7.221251
16790.jpg,-16.390545
16791.jpg,68.43319
16792.jpg,70.657364
16793.jpg,57.62516
16794.jpg,79.27317
16795.jpg,81.5106
16796.jpg,102.56802
16797.jpg,80.87429
16798.jpg,97.72905
16799.jpg,109.010056
16800.jpg,103.05077
16801.jpg,105.5111
16802.jpg,115.04821
16803.jpg,103.05867
16804.jpg,77.86737
16805.jpg,70.713646
16806.jpg,79.23718
16807.jpg,87.326836
16808.jpg,94.135864
16809.jpg,85.48441
16810.jpg,64.1006
16811.jpg,63.98818
16812.jpg,68.90525
16813.jpg,52.436024
16814.jpg,37.35963
16815.jpg,-16.530186
16816.jpg,-41.871357
16817.jpg,-56.47218
16818.jpg,-47.36846
16819.jpg,-39.203205
16820.jpg,15.9616995
16821.jpg,19.12424
16822.jpg,31.881033
16823.jpg,33.4018
16824.jpg,23.901897
16825.jpg,-69.356514
16826.jpg,-71.0883
16827.jpg,-59.673252
16828.jpg,-66.0757
16829.jpg,-81.17293
16830.jpg,-78.6931
16831.jpg,-70.289276
16832.jpg,-73.02242
16833.jpg,-73.94284
16834.jpg,-71.70045
16835.jpg,-75.84389
16836.jpg,-77.473434
16837.jpg,-72.97295
16838.jpg,-80.91974
16839.jpg,-85.23498
16840.jpg,-89.33119
16841.jpg,-80.610466
16842.jpg,-103.75611
16843.jpg,-93.474045
16844.jpg,-92.2238
16845.jpg,-87.39221
16846.jpg,-94.001915
16847.jpg,-93.6432
16848.jpg,-100.92648
16849.jpg,-102.32659
16850.jpg,-83.83433
16851.jpg,-81.37431
16852.jpg,-93.901695
16853.jpg,-64.80486
16854.jpg,-18.06596
16855.jpg,-5.5675535
16856.jpg,21.833796
16857.jpg,-34.235382
16858.jpg,-47.31288
16859.jpg,0.39258283
16860.jpg,29.99367
16861.jpg,27.427494
16862.jpg,14.276364
16863.jpg,72.07704
16864.jpg,37.305595
16865.jpg,-117.07096
16866.jpg,-102.69505
16867.jpg,-18.421696
16868.jpg,4.7229104
16869.jpg,12.026346
16870.jpg,-33.42818
16871.jpg,-29.057419
16872.jpg,-31.022657
16873.jpg,-23.031471
16874.jpg,-17.30309
16875.jpg,-18.239567
16876.jpg,-38.580032
16877.jpg,-43.87258
16878.jpg,-53.54863
16879.jpg,-50.94116
16880.jpg,-59.3346
16881.jpg,-41.655014
16882.jpg,-18.917149
16883.jpg,-61.240314
16884.jpg,-46.916985
16885.jpg,-56.60491
16886.jpg,-46.6105
16887.jpg,16.461197
16888.jpg,-47.762455
16889.jpg,-63.499874
16890.jpg,-61.06704
16891.jpg,-91.31198
16892.jpg,-104.8609
16893.jpg,-86.76364
16894.jpg,-96.53491
16895.jpg,-81.90454
16896.jpg,-103.83645
16897.jpg,-107.41345
16898.jpg,-97.78953
16899.jpg,-133.0892
16900.jpg,-133.17477
16901.jpg,-243.02931
16902.jpg,-221.83629
16903.jpg,-207.25348
16904.jpg,-215.10675
16905.jpg,-205.04158
16906.jpg,-195.31586
16907.jpg,-191.03288
16908.jpg,-184.03464
16909.jpg,-204.43472
16910.jpg,-200.83041
16911.jpg,-203.72192
16912.jpg,-190.46648
16913.jpg,-174.01776
16914.jpg,-141.24257
16915.jpg,-195.33432
16916.jpg,-170.18343
16917.jpg,-200.88145
16918.jpg,-210.85052
16919.jpg,-216.60495
16920.jpg,-240.55797
16921.jpg,-243.54079
16922.jpg,-259.4106
16923.jpg,-261.77106
16924.jpg,-254.16624
16925.jpg,-236.51448
16926.jpg,-263.6105
16927.jpg,-262.86246
16928.jpg,-252.57452
16929.jpg,-255.20668
16930.jpg,-241.1634
16931.jpg,-257.93915
16932.jpg,-256.70688
16933.jpg,-281.64563
16934.jpg,-239.78874
16935.jpg,-190.06468
16936.jpg,-108.63784
16937.jpg,-3.0251794
16938.jpg,-2.0741577
16939.jpg,-2.5941384
16940.jpg,-0.7821218
16941.jpg,-0.48572612
16942.jpg,-1.5917816
16943.jpg,-0.66889787
16944.jpg,2.0865204
16945.jpg,4.943107
16946.jpg,1.5612506
16947.jpg,6.240055
16948.jpg,-1.9508555
16949.jpg,1.891228
16950.jpg,-1.7491041
16951.jpg,-5.454504
16952.jpg,-4.5614843
16953.jpg,-3.2184172
16954.jpg,-3.266016
16955.jpg,-2.7048411
16956.jpg,-1.0694762
16957.jpg,-1.7219229
16958.jpg,-1.805395
16959.jpg,17.544048
16960.jpg,-16.697678
16961.jpg,-2.8761253
16962.jpg,-20.779888
16963.jpg,4.9681416
16964.jpg,-22.040483
16965.jpg,-36.62857
16966.jpg,-29.49907
16967.jpg,-18.533901
16968.jpg,-4.6516237
16969.jpg,-36.81576
16970.jpg,-38.836227
16971.jpg,-117.8992
16972.jpg,-22.602257
16973.jpg,7.485453
16974.jpg,-107.30029
16975.jpg,-249.68698
16976.jpg,-16.303377
16977.jpg,20.532759
16978.jpg,27.717037
16979.jpg,37.941486
16980.jpg,44.123188
16981.jpg,36.25652
16982.jpg,28.454784
16983.jpg,51.112488
16984.jpg,35.032864
16985.jpg,42.505764
16986.jpg,-14.42308
16987.jpg,-4.760225
16988.jpg,-68.980934
16989.jpg,-52.677513
16990.jpg,-41.95431
16991.jpg,-33.291847
16992.jpg,-54.485134
16993.jpg,-7.7881947
16994.jpg,22.545357
16995.jpg,-54.71185
16996.jpg,-27.551485
16997.jpg,-60.612846
16998.jpg,-66.24081
16999.jpg,-70.65763
17000.jpg,-37.126774
17001.jpg,-32.864048
17002.jpg,-64.04017
17003.jpg,-73.4972
17004.jpg,-105.38816
17005.jpg,-51.633198
17006.jpg,-158.66432
17007.jpg,-177.9331
17008.jpg,-15.596786
17009.jpg,-127.9172
17010.jpg,-15.781212
17011.jpg,6.20825
17012.jpg,19.566841
17013.jpg,-191.918
17014.jpg,-111.203995
17015.jpg,-55.852554
17016.jpg,-17.156736
17017.jpg,1.6114508
17018.jpg,-3.6668375
17019.jpg,-2.9953449
17020.jpg,62.63969
17021.jpg,42.943188
17022.jpg,5.8089685
17023.jpg,-6.19829
17024.jpg,-39.440323
17025.jpg,-57.797993
17026.jpg,-37.788227
17027.jpg,-10.453724
17028.jpg,-40.39794
17029.jpg,-29.14745
17030.jpg,-32.209644
17031.jpg,-11.477421
17032.jpg,16.0174
17033.jpg,-7.429973
17034.jpg,-24.18656
17035.jpg,-18.8296
17036.jpg,-40.9824
17037.jpg,-32.165447
17038.jpg,-35.724422
17039.jpg,16.797152
17040.jpg,37.696465
17041.jpg,85.187195
17042.jpg,75.491196
17043.jpg,77.442535
17044.jpg,50.500214
17045.jpg,33.951435
17046.jpg,38.464897
17047.jpg,42.837425
17048.jpg,28.516022
17049.jpg,25.605745
17050.jpg,36.99359
17051.jpg,30.723366
17052.jpg,30.310688
17053.jpg,30.77138
17054.jpg,17.74945
17055.jpg,6.415703
17056.jpg,-42.646503
17057.jpg,-64.73313
17058.jpg,-77.31011
17059.jpg,-84.901596
17060.jpg,-43.07981
17061.jpg,-41.152927
17062.jpg,-27.825012
17063.jpg,-14.420507
17064.jpg,-42.081738
17065.jpg,25.671232
17066.jpg,151.2186
17067.jpg,110.46853
17068.jpg,92.756256
17069.jpg,92.330345
17070.jpg,64.60105
17071.jpg,79.25441
17072.jpg,55.92857
17073.jpg,57.083813
17074.jpg,48.36202
17075.jpg,77.982666
17076.jpg,-55.032867
17077.jpg,-39.94485
17078.jpg,-56.736824
17079.jpg,-49.998093
17080.jpg,-72.15126
17081.jpg,-21.09105
17082.jpg,-46.32732
17083.jpg,-44.92396
17084.jpg,-59.568672
17085.jpg,-51.48239
17086.jpg,-41.890038
17087.jpg,-37.88108
17088.jpg,-50.255215
17089.jpg,-56.538498
17090.jpg,-100.40458
17091.jpg,-97.10518
17092.jpg,-85.641426
17093.jpg,-103.0452
17094.jpg,-96.08229
17095.jpg,-98.138405
17096.jpg,-106.56435
17097.jpg,-90.79673
17098.jpg,-71.24525
17099.jpg,-82.67725
17100.jpg,-94.38619
17101.jpg,-89.33943
17102.jpg,-97.905174
17103.jpg,-107.72392
17104.jpg,-180.84842
17105.jpg,-174.21342
17106.jpg,-110.94712
17107.jpg,-11.249851
17108.jpg,29.640764
17109.jpg,-8.112456
17110.jpg,-4.785909
17111.jpg,12.749155
17112.jpg,71.314224
17113.jpg,67.74624
17114.jpg,63.792744
17115.jpg,60.203564
17116.jpg,59.575836
17117.jpg,50.252796
17118.jpg,37.254295
17119.jpg,-21.684689
17120.jpg,-30.4029
17121.jpg,-37.780895
17122.jpg,-37.68512
17123.jpg,-44.912514
17124.jpg,-49.248875
17125.jpg,-56.107044
17126.jpg,-45.804985
17127.jpg,-67.34178
17128.jpg,-57.45961
17129.jpg,-57.158474
17130.jpg,7.5580554
17131.jpg,-9.873396
17132.jpg,-20.979185
17133.jpg,-13.511383
17134.jpg,-41.283833
17135.jpg,-55.084152
17136.jpg,-61.700546
17137.jpg,-46.862186
17138.jpg,-53.7812
17139.jpg,-68.701836
17140.jpg,-88.904465
17141.jpg,-89.90696
17142.jpg,-91.64714
17143.jpg,-98.10605
17144.jpg,-85.24578
17145.jpg,-93.01053
17146.jpg,-89.87264
17147.jpg,-112.18901
17148.jpg,-86.4971
17149.jpg,-120.35861
17150.jpg,-82.85439
17151.jpg,-136.30347
17152.jpg,-137.40558
17153.jpg,-172.06892
17154.jpg,-147.60425
17155.jpg,-176.5925
17156.jpg,-173.30411
17157.jpg,-144.82315
17158.jpg,-137.2265
17159.jpg,-148.18814
17160.jpg,-164.62733
17161.jpg,-182.20407
17162.jpg,-166.12294
17163.jpg,-194.35927
17164.jpg,-208.60466
17165.jpg,-161.98978
17166.jpg,-195.70015
17167.jpg,-206.9001
17168.jpg,-178.92557
17169.jpg,-217.24342
17170.jpg,-187.42593
17171.jpg,-164.8407
17172.jpg,-220.60812
17173.jpg,-181.04906
17174.jpg,-245.21019
17175.jpg,-251.90886
17176.jpg,-247.0001
17177.jpg,-256.76422
17178.jpg,-270.50635
17179.jpg,-270.34003
17180.jpg,-256.86728
17181.jpg,-255.7446
17182.jpg,-272.9132
17183.jpg,-268.635
17184.jpg,-257.17343
17185.jpg,-265.12268
17186.jpg,-217.36621
17187.jpg,-244.75473
17188.jpg,-209.21147
17189.jpg,-180.14531
17190.jpg,-151.2536
17191.jpg,-151.93817
17192.jpg,-103.35592
17193.jpg,-116.44859
17194.jpg,-86.7138
17195.jpg,-78.56136
17196.jpg,-64.59222
17197.jpg,-20.875734
17198.jpg,41.218624
17199.jpg,46.690025
17200.jpg,38.17218
17201.jpg,37.43343
17202.jpg,4.393151
17203.jpg,2.042997
17204.jpg,23.88533
17205.jpg,25.863018
17206.jpg,3.630851
17207.jpg,-20.785173
17208.jpg,38.280838
17209.jpg,9.519727
17210.jpg,20.832775
17211.jpg,-9.383406
17212.jpg,0.05157637
17213.jpg,-25.01283
17214.jpg,32.699203
17215.jpg,12.809225
17216.jpg,-10.216149
17217.jpg,27.100388
17218.jpg,28.918083
17219.jpg,48.37599
17220.jpg,53.53343
17221.jpg,60.73466
17222.jpg,58.35994
17223.jpg,74.96011
17224.jpg,60.963543
17225.jpg,62.175774
17226.jpg,51.747135
17227.jpg,42.41256
17228.jpg,41.317978
17229.jpg,42.98105
17230.jpg,37.79517
17231.jpg,33.49054
17232.jpg,34.97253
17233.jpg,-39.000797
17234.jpg,21.319647
17235.jpg,-39.736996
17236.jpg,-76.96544
17237.jpg,-127.89083
17238.jpg,-131.99478
17239.jpg,-147.39308
17240.jpg,-169.1505
17241.jpg,-153.24167
17242.jpg,-176.2196
17243.jpg,-179.6178
17244.jpg,-175.59457
17245.jpg,-157.0045
17246.jpg,-173.0799
17247.jpg,-163.14754
17248.jpg,-108.93211
17249.jpg,-96.17538
17250.jpg,-147.21178
17251.jpg,-160.49355
17252.jpg,-98.05297
17253.jpg,-93.70793
17254.jpg,-110.85382
17255.jpg,-101.78969
17256.jpg,-25.11598
17257.jpg,-45.60346
17258.jpg,-53.437958
17259.jpg,-58.664814
17260.jpg,-9.777165
17261.jpg,-7.0334134
17262.jpg,-48.85431
17263.jpg,-66.329285
17264.jpg,-62.856228
17265.jpg,-64.605965
17266.jpg,13.815573
17267.jpg,65.22424
17268.jpg,-29.884073
17269.jpg,84.859184
17270.jpg,-42.92491
17271.jpg,101.7413
17272.jpg,120.63319
17273.jpg,134.40077
17274.jpg,79.11952
17275.jpg,90.03961
17276.jpg,156.23236
17277.jpg,178.30563
17278.jpg,219.0313
17279.jpg,226.14767
17280.jpg,221.76035
17281.jpg,195.2229
17282.jpg,173.00644
17283.jpg,162.19383
17284.jpg,140.70335
17285.jpg,119.91177
17286.jpg,155.53584
17287.jpg,124.238945
17288.jpg,107.46052
17289.jpg,15.117016
17290.jpg,227.87135
17291.jpg,243.51228
17292.jpg,106.07787
17293.jpg,82.028824
17294.jpg,139.50232
17295.jpg,176.1801
17296.jpg,358.18292
